text,label
7月18日至19日河南安阳部分地区短时间内降雨量达50毫米以上城区积水严重多处车辆抛锚群众被困当地消防彻夜救援共疏散被困群众145人请当地群众注意安全遇到紧急情况请拨打救援电话消防火警电话119公安报警电话110交通事故报警电话122水上求救专用报警电话12395急救中心报警电话120红十字会急救台报警电话999L河南消防的微博,6
灾情发生后平安银行郑州分行紧急成立应急处置小组第一时间组织清理积水保护财产安全同时各网点开放厅堂引导客户休息避雨并为客户们提供5G热点信号充电等爱心服务行行子为这样的小伙伴骄傲也希望所有人平平安安我们一起迎接雨过天晴,1
我骄傲我是郑商人7月22日清晨郑州商学院为滞留在巩义k206列车的一千多人免费提供爱心早餐并组织好车辆欢送K206乘客希望爱永远留在河南河南加油郑商加油,5
d r y h h,2
不管在哪里希望你们都平平安安,5
真的坚持不下去了志愿者们奋斗了好几天几夜还是挡不住撤离的越来越多整个县马上就完了,4
急需志愿者需要有能力的志愿者急需郑州本地1000名志愿者需要1000名志愿者急需,3
救救老人看看老人家水漫二楼了荥阳市汜水镇老君堂村老人很多很紧急有老人村庄,3
截止到7月28中午12时新乡消防支队抢险救援突击队特勤小分队成功转移了卫辉市北仓村最后几位群众起初老人不愿意离开在救援人员的耐心劝说下才同意转移,1
河南省新乡市辉县吴市村镇落安营村,4
博君一肖郑州罕见持续特大暴雨牵动了全国人民的心水灾无情八方支援针对灾情东风标致紧急开启救援服务提供救援车拖车食物及生活用品等24小时应急救援电话4008877108,1
抗洪同时也要注意防疫请郑州外来人士尽快进行核酸检测扩扩扩乘坐过这些航班的请尽快进行核酸检测,6
它真的了来了要命了真的别再下了我有一次被惊醒了,4
残疾人需要救援厂里都是残疾人,3
博君一肖这里有个孩子急,2
跟随尽绵薄之力河南加油,5
我们生在红旗下长在春风里人民有信仰国家有力量目光所致皆为华夏五星闪耀皆为信仰河南加油,5
7月21日安徽合肥理发师余涛驰援河南走红网络7月24日余涛随队从河南撤退回到安徽备战台风烟花余涛表示没有必要自己有队友肩膀里有8根钢钉有队友救援时脚趾甲脱落救援过程中遇到了太多爱心去年安徽洪水时余涛好朋友的朋友陈陆同志牺牲对他影响很大viaL后来hora的微博,1
别来了求求,3
河南暴雨汛情面前他们是人民的堤坝值守重点危险路段排查安全隐患抢险救援哪里道路拥堵他们就在哪里疏导哪里积水严重他们就在哪里排水哪里有受困群众他们就伸手援助风再大雨再猛这抹藏蓝都会出现在您身边,1
需要物资安阳安阳需要物资,3
求救助求扩散地址新乡市小朱庄艾薇儿庄园紧临共产主义渠大雨致使湖水全部倒灌进取目前水已经达到二楼有年迈老人人员十余车已漂浮四周水位太高没水没电手机信号不稳定手机有信号的各位同胞麻烦一下信息谢谢大家电话18,3
打码的地方是什么失踪的第四条微博笔者只能打码请多包含评论配图卫辉市审计局昨天发布的几条微博全部失踪其中有一条微博的视频因为笔者只能打码,3
卫辉市前稻香村卫辉市前稻香村水淹到二楼全是老人小孩,4
郑州3天降下一年雨量在热热的西安停电中盼雨在朋友圈看雨不知道该不该下的段子却同时看到了出差的同事因大雨改变行程安排的无奈以及郑州甚至河南暴雨的很多求助信息平台及时推出雨灾互相专题值得点,3
扩救救郑州荥阳汜水镇东关老君堂村的人吧村民都还在房顶大水已经淹上来了救命呀各种电话打不通救命呀现在12点02洪水还再,3
被困3000余人无信号,4
卫辉加油卫辉太难了请多支持卫辉多卫辉内涝群众转移,5
为切实做好受灾地区房屋建筑安全防范8月14日省防汛抗旱指挥部下发通知决定对全省受灾地区住房学校医院人员密集场所等房屋建筑开展隐患排查整治,6
乙未月辛丑流年辛乙克丑未冲天克地冲是天干地支都犯太岁的月份自7月中旬以来我国多地持续面临强降雨风险灾害频发7月20日河南郑州等多地降雨量突破历史极值甚至达到千年一遇水平灾害之严重令全国人民揪心中原大地饱经沧桑历史上发生在河南地区的水患不计其数1975年8月河南地区即创下6小时降雨量830mm的世界极值758水灾对河南是恶梦般的存在伤亡惨重史料记载当时的雨量就像消防水龙头一样暴雨如矢白似黑夜数小时内64座大小水库相继溃坝不过如今的响应能力和技术手段都已今非昔比我们有理由相信损失会远低于历史但频繁的自然灾害警醒我们对大自然过度开发是要代偿的曾经的大自然自净自愈理论是一种侥幸学说可持续才是真的科技向善的规制一刻也不能松绑修,4
7月23日凌晨由上海复星公益基金会捐赠复星北铃提供的四辆全地形水陆两栖车抵达郑州开展救援这四辆全地形水陆两栖车有着陆上猛虎水中蛟龙的称号每辆长约315米宽约157米高约123米是市面上最先进的8轮驱动车该车不仅能上山下坡平蹚淤泥沼泽还能架设急救担架救助不能自主行走的人群是内涝救援冰雪灾害救援一把好手L东方网的微博,1
鹤壁也是河南的吧暴雨还没结束吧,4
扩郑州市中牟县豫兴街道郑开大道郑东新区享泽物流园天天怏递向北500米博华商店几十名人员被困数十名人员被困几十名人员被困,3
河南暴雨互助散完步回來剛看到的pyq裡的求助信息希望可以得到救助非常感謝现在还有100多人被困急需食物和水望帮助感谢,3
扩散点击积水图标就可以进入互助通道扩散下,1
7月26号在郑州京广路与航海路的鞋城因近日的特大暴雨一楼仓库的鞋子全部被水淹泡如果不及时处理卖掉会发霉变质商户说现在卖不影响质量问题能减少点损失有些商户为吸引顾客拿鞋子敲鼓有的站在高处头顶鞋盒一百多的鞋子几十元处理顾客们也纷纷前来鞋城前来购买L大象新闻的微博,4
冷静远离流动洪水,6
加油加油帮转转饮用水救助站洪灾时候要注意用水安全帮求扩散有需要的伙伴们就近选择场地内免费提供饮用水物资暴雨无情人间有爱,3
7月28日武警郑州支队150余名官兵来到郑州市第一〇二中学清淤助学为学生们暑期后顺利开学做准备离开学校前兵哥哥们细心留下了黑板画你们负责茁壮成长我们负责保家卫国孩子加油吧L私家车999的微博,5
河南暴雨互助联系方式185紧急求助辉县市北云门镇第二中学安置点现安置西木庄受灾人员2000多人目前物资紧缺紧缺被褥紧缺被褥紧缺被褥好多老人孩子都没有被褥只能睡一张光板如果还有多余的被褥请求支援谢谢您的善举,3
可提供食物热水可提供食物和热水,1
博博和摩托姐姐都超级棒,2
t大家注意安全啊扩大家千万注意安全,6
河南暴雨互助大家帮帮忙,3
7月20日郑州暴雨下午3点天突然就黑了雨越下越大似乎没有停的迹象办公室里的人都感觉不太对想要早点走4点半突然停电了于是我们准备下楼出门才发现电梯已经停运了电梯似乎有被困人员一直在拍电梯我们立刻联系物业然后我和老公下楼准备乘坐地铁回家走到楼下水已经漫过脚背了继续往路口走到凤凰台郑汴路时水已经漫过腰部水位还在上涨我们改道准备从凤凰城的地铁口下去商场水已经到脚踝很多门店都在往外搬运家具因为从来没有遇见过这种情况所以那时候我们还没有意识到有多严重走到地铁站时地铁站电梯已经在往外喷水了负一的地面已经漫开水我们继续往下走刷卡进站地铁下面也有人在等车等了一分钟就有一辆列车到站了但是他并没有停直接开走了我们都在疑惑为什么没有停车时突然大家开始跑了起来一抬头才发现已经有大量水顺着步梯往下涌了大家非常有秩序地顺着楼梯往上跑当我们跑到地面5分钟后地铁人员上来告诉我们地铁站已经被淹了在地铁口等了一会儿雨越下越大已经6点多了道路积水越来越深交通已经全部瘫痪我们俩都明白今天想回家是不太可能了于是我们准备重新回到12楼的办公室会更安全一些可是往回走的时候发现水更深了而且凤凰城的商场已经关门所以我们不能通行只能硬着头皮顺着大路往前走走到路中心的时候水深已经到我的胸口了我老公1米85全程拽着我水流稍微急一点我就会被冲走路上搭救了两个落单的小姐姐我们4个人手拉手往前走脚下不知道是什么东西可能一不小心就踩进了洞里也可能不小心滑倒无论是哪一种情况只要倒下了再站起来的几率就很小了我们都在试探着往前走平常5分钟的路程我们整整走了20多分钟到凤凰城a区后在楼下超市遇到了同事手机信号特别差超市已经付不了款了我们把收款二维码发在了公司群里求助有信号的小伙伴帮我们付买了130多块钱的零食大家又上楼了好几个同事跟我们一样被迫返回最后办公室里聚了9个人其中还有一个孕妇大家身上基本都湿透了男生一个屋子女生一个屋子大家把衣服脱掉晾起来这时候大家最不愿意穿的工装反而特别珍贵了换上干工装后大家开始搬凳子摆成床男生主动把干衣服凳子让给女生把可以充电的备用电源也留给女生大家知道今晚应该回不去家了因为信号不好只能一遍遍拨打家人的电话试图确认对方情况一晚上大家都在互相鼓励在朋友圈看到了地铁5号线的事情又看了陇海高架事件微博不停在发求助信息我们也在开始平台上发布公司地址和联系方式希望能给困难的人提供休息场所几乎一夜无眠不时看看窗外的雨有没有变小早上6点雨量开始变小我们准备收拾回家因为路面很多地方还有积水只能选择走高架桥我老公在前面走我在后方一米的地方跟着路面上行人渐渐多了起来大家都是裤腿挽起几乎全身湿透有的打伞有的直接淋着还有女人抱着孩子把雨衣给孩子穿一路上走走停停经过人民子弟兵一夜抢险救援很多地方路面都已经漏出来了高架桥上停着很多车不时有救援车辆开过看到两辆车还拉着皮筏艇跋涉了三小时终于到家了京广路隧道已经淹了火车站西广场往二七广场那个地下道也淹了还能看到两辆公交车在水里旁边抽水机在往外抽水路两边的树和花坛已经翻了楼下的小店也是一片狼藉后来看他们发的视频才知道昨天下午小区水已经及腰深了很多路边店铺损失惨重回到家里立刻找我们家猫最后在洗手池下的抽屉后找到了她已经被吓坏了还好家里有电立刻跟家人报平安舅舅说他朋友女儿遇难了姨夫同事刚抢救过来妈妈自己在巩义家里说目前情况还好我家里情况却不容乐观因为是顶层石膏线被泡开掉了一地阳台也淹了做了紧急处理后,4
